publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Le handicap		9782130730996	Pierre Rabischong	http://www.cairn.info/le-handicap--9782130730972.htm	2015-12-23							PUF_RABIS_2015_01												
La justice en France	9782130560630	9782130600220	Michèle-Laure Rassat	http://www.cairn.info/la-justice-en-france--9782130560630.htm	2010-03-15							PUF_RASSA_2007_01												
Sociologie de l'éducation	9782130635055	9782130732112	Patrick Rayou	http://www.cairn.info/sociologie-de-l-education--9782130635055.htm	2015-08-21							PUF_RAYOU_2015_01												
Les 100 mots de l'éducation	9782130653554	9782130732174	Patrick Rayou	http://www.cairn.info/les-100-mots-de-l-education--9782130653554.htm	2015-08-24							PUF_RAYOU_2015_02												
La philosophie de l’éducation	9782130749448	9782130786177	Olivier Reboul	http://www.cairn.info/la-philosophie-de-l-education--9782130749448.htm	2016-07-04							PUF_REBOU_2016_01												
La littérature anglaise	9782130542179	9782130596332	Frédéric Regard	http://www.cairn.info/la-litterature-anglaise--9782130542179.htm	2010-02-25							PUF_REGAR_2007_01												
Rumeurs et légendes urbaines	9782130626855	9782130626862	Jean-Bruno Renard	http://www.cairn.info/rumeurs-et-legendes-urbaines--9782130626855.htm	2014-01-16							PUF_RENAR_2013_01												
L'hindouisme	9782130521709	9782130598619	Louis Renou	http://www.cairn.info/l-hindouisme--9782130521709.htm	2010-03-09							PUF_RENOU_2008_01												
Les pédagogies nouvelles	9782130653165	9782130730743	Jean-Paul Resweber	http://www.cairn.info/les-pedagogies-nouvelles--9782130653165.htm	2015-05-26							PUF_RESWE_2015_01												
Histoire de la psychologie	9782130585886	9782130605119	Maurice Reuchlin	http://www.cairn.info/histoire-de-la-psychologie--9782130585886.htm	2010-12-07							PUF_REUCH_2010_01												
L'énergie nucléaire	9782130594925	9782130622468	Paul Reuss	http://www.cairn.info/l-energie-nucleaire--9782130594925.htm	2012-07-05							PUF_REUSS_2012_01												
Les anarchistes de droite	9782130435600	9782130599692	François Richard	http://www.cairn.info/les-anarchistes-de-droite--9782130435600.htm	2010-03-02							PUF_RICHA_1997_01												
Le cannabis	9782130584599	9782130604891	Denis Richard	http://www.cairn.info/le-cannabis--9782130584599.htm	2010-10-26							PUF_RICHA_2010_01												
La religion aux États-Unis	9782130520689	9782130598145	Isabelle Richet	http://www.cairn.info/la-religion-aux-etats-unis--9782130520689.htm	2010-03-13							PUF_RICHE_2001_01												
L'Alsace-Lorraine pendant la guerre 1939-1945	9782130481065	9782130598602	Pierre Rigoulot	http://www.cairn.info/l-alsace-lorraine-pendant-la-guerre-39-45--9782130481065.htm	2010-03-06							PUF_RIGOU_1997_01												
L’éthique du journalisme	9782130582793	9782130604433	Éric Rohde	http://www.cairn.info/l-ethique-du-journalisme--9782130582793.htm	2010-12-06							PUF_ROHDE_2010_01												
Les Sophistes	9782130594130	9782130622284	Gilbert Romeyer-Dherbey	http://www.cairn.info/les-sophistes--9782130594130.htm	2012-01-29							PUF_ROMEY_2012_01												
L'EMDR	9782130730033	9782130749837	Jacques Roques	http://www.cairn.info/l-emdr--9782130730033.htm	2016-07-04							PUF_ROQUE_2016_01												
La veille technologique et l’intelligence économique	9782130585220	9782130605034	Daniel Rouach	http://www.cairn.info/la-veille-technologique-et-l-intelligence-economiq--9782130585220.htm	2010-10-27							PUF_ROUAC_2010_01												
Les gros mots	9782130477983	9782130599449	Catherine Rouayrenc	http://www.cairn.info/les-gros-mots--9782130477983.htm	2010-03-14							PUF_ROUAY_1998_01												
La Commune de 1871	9782130620785	9782130631859	Jacques Rougerie	http://www.cairn.info/la-commune-de-1871--9782130620785.htm	2014-01-19							PUF_ROUGE_2014_01												
L'anthropologie juridique	9782130429951	9782130599746	Norbert Rouland	http://www.cairn.info/l-anthropologie-juridique--9782130429951.htm	2010-03-02							PUF_ROULA_1995_01												
La créativité	9782130561064	9782130600305	Michel-Louis Rouquette	http://www.cairn.info/la-creativite--9782130561064.htm	2010-03-12							PUF_ROUQU_2007_01												
Histoire de la poésie française	9782130434610	9782130599258	Jean Rousselot	http://www.cairn.info/histoire-de-la-poesie-francaise--9782130434610.htm	2010-03-16							PUF_ROUSS_1996_01												
Le régime de Vichy	9782130592488	9782130622154	Henry Rousso	http://www.cairn.info/le-regime-de-vichy--9782130592488.htm	2012-04-16							PUF_ROUSS_2012_01												
Les 100 mots du cinéma	9782130592747	9782130622222	Yves Rousset-Rouard	http://www.cairn.info/les-100-mots-du-cinema--9782130592747.htm	2012-06-07							PUF_ROUSS_2012_02												
Les 100 mots de la gestion	9782130652229	9782130730354	Dominique Roux	http://www.cairn.info/les-100-mots-de-la-gestion--9782130652229.htm	2015-03-25							PUF_ROUX_2015_01												
La littérature américaine	9782130541240	9782130597346	Daniel Royot	http://www.cairn.info/la-litterature-americaine--9782130541240.htm	2010-03-04							PUF_ROYOT_2004_01												
L'Asie centrale contemporaine	9782130580799	9782130603856	Olivier Roy	http://www.cairn.info/l-asie-centrale-contemporaine--9782130580799.htm	2010-04-29							PUF_ROY_2010_02												
Les grandes dates de l'histoire de l'art	9782130564706	9782130600923	Jean Rudel	http://www.cairn.info/les-grandes-dates-de-l-histoire-de-l-art--9782130564706.htm	2010-03-16							PUF_RUDEL_2009_01												
La pensée éthique contemporaine	9782130592419	9782130622116	Jacqueline Russ	http://www.cairn.info/la-pensee-ethique-contemporaine--9782130592419.htm	2012-03-11							PUF_RUSS_2012_01												
La littérature grecque d'Homère à Aristote	9782130514060	9782130599050	Suzanne Said	http://www.cairn.info/la-litterature-grecque-d-homere-a-aristote--9782130514060.htm	2010-03-02							PUF_SAID_2001_01												
Les addictions	9782130652359	9782130732013	Mathilde Saïet	http://www.cairn.info/les-addictions--9782130652359.htm	2015-06-12							PUF_SAIET_2015_01												
La raison	9782130537762	9782130597582	Bertrand Saint-Sernin	http://www.cairn.info/la-raison--9782130537762.htm	2010-03-08							PUF_SAINT_2003_01												
Les 100 mots de la justice	9782130581420	9782130604099	Denis Salas	http://www.cairn.info/les-100-mots-de-la-justice--9782130581420.htm	2011-04-11							PUF_SALAS_2011_01												
Les croyances collectives	9782130571322	9782130602026	Pascal Sanchez	http://www.cairn.info/les-croyances-collectives--9782130571322.htm	2010-03-26							PUF_SANCH_2009_01												
Le multiculturalisme	9782130586630	9782130605386	Patrick Savidan	http://www.cairn.info/le-multiculturalisme--9782130586630.htm	2011-04-18							PUF_SAVID_2011_01												
Les 100 mots du capital-investissement	9782130559559	9782130621713	Patrick Sayer	http://www.cairn.info/les-100-mots-du-capital-investissement--9782130559559.htm	2013-01-20							PUF_SAYER_2013_01												
Les 100 histoires de la mythologie grecque et romaine	9782130732327	9782130785743	Joël Schmidt	http://www.cairn.info/les-cent-histoires-de-la-mythologie-grecque--9782130732327.htm	2016-04-21							PUF_SCHMI_2016_01												
La mort	9782130591429	9782130652663	Alexandrine Schniewind	http://www.cairn.info/la-mort--9782130591429.htm	2016-07-04							PUF_SCHNI_2016_01												
L’économie suisse	9782130547600	9782130596325	Alain Schoenenberger	http://www.cairn.info/l-economie-suisse--9782130547600.htm	2010-03-23							PUF_SCHOE_2005_01												
La Caisse des Dépôts	9782130566076	9782130601241	Jeanne Schpilberg-Katz	http://www.cairn.info/la-caisse-des-depots--9782130566076.htm	2010-03-17							PUF_SCHPI_2008_01												
Le marché immobilier	9782130550846	9782130596493	Jean-François Sélaudoux	http://www.cairn.info/le-marche-immobilier--9782130550846.htm	2010-03-24							PUF_SELAU_2005_01												
La parité	9782130563914	9782130600688	Réjane Sénac-Slawinski	http://www.cairn.info/la-parite--9782130563914.htm	2010-03-11							PUF_SENAC_2008_01												
La neuropsychologie cognitive	9782130521921	9782130599470	Xavier Seron	http://www.cairn.info/la-neuropsychologie-cognitive--9782130521921.htm	2010-03-27							PUF_SERON_2002_01												
La communication	9782130577973	9782130603320	Lucien Sfez	http://www.cairn.info/la-communication--9782130577973.htm	2010-03-26							PUF_SFEZ_2010_01												
L'éthique médicale et la bioéthique	9782130652137	9782130731092	Didier Sicard	http://www.cairn.info/l-ethique-medicale-et-la-bioethique--9782130652137.htm	2015-05-29							PUF_SICAR_2015_01												
Les 100 mots des marchés dérivés	9782130632436	9782130633143	Yves Simon	http://www.cairn.info/les-100-mots-des-marches-derives--9782130632436.htm	2014-07-01							PUF_SIMON_2014_01												
La V<sup>e</sup> République	9782130609117	9782130623090	Jean-François Sirinelli	http://www.cairn.info/la-ve-republique--9782130609117.htm	2013-03-18							PUF_SIRIN_2013_01												
Le rire	9782130561187	9782130600350	Éric Smadja	http://www.cairn.info/le-rire--9782130561187.htm	2010-03-03							PUF_SMADJ_2007_01												
Les trous noirs	9782130630098	9782130630104	Matteo Smerlak	http://www.cairn.info/les-trous-noirs--9782130630098.htm	2016-04-18							PUF_SMERL_2016_01												
Histoire du judaïsme	9782130589778	9782130621881	Eric Smilevitch	http://www.cairn.info/histoire-du-judaisme--9782130589778.htm	2012-03-11							PUF_SMILE_2012_01												
La psychiatrie foetale	9782130541936	9782130595847	Marie-José Soubieux	http://www.cairn.info/la-psychiatrie-foetale--9782130541936.htm	2010-03-05							PUF_SOUBI_2005_01												
Violences et insécurité urbaines	9782130581338	9782130604068	Christophe Soullez	http://www.cairn.info/violences-et-insecurite-urbaines--9782130581338.htm	2010-12-06							PUF_SOULL_2010_01												
Histoire des Arabes	9782130564904	9782130600961	Dominique Sourdel	http://www.cairn.info/histoire-des-arabes--9782130564904.htm	2010-03-16							PUF_SOURD_2007_01												
L’islam	9782130577317	9782130603276	Dominique Sourdel	http://www.cairn.info/l-islam--9782130577317.htm	2010-03-25							PUF_SOURD_2009_01												
Vocabulaire de l'islam	9782130627685	9782130627692	Dominique Sourdel	http://www.cairn.info/vocabulaire-de-l-islam--9782130627685.htm	2013-11-07							PUF_SOURD_2013_01												
Les Aztèques	9782130586449	9782130605232	Jacques Soustelle	http://www.cairn.info/les-azteques--9782130586449.htm	2011-11-08							PUF_SOUST_2011_01												
La syntaxe du français	9782130607410	9782130622819	Olivier Soutet	http://www.cairn.info/la-syntaxe-du-francais--9782130607410.htm	2012-11-19							PUF_SOUTE_2012_01												
L'Afrique, de la colonisation à l'indépendance	9782130540366	9782130596592	Anne Stamm	http://www.cairn.info/l-afrique-de-la-colonisation-a-l-independance--9782130540366.htm	2010-03-14							PUF_STAMM_2003_01												
La Réforme	9782130531135	9782130599630	Richard Stauffer	http://www.cairn.info/la-reforme--9782130531135.htm	2010-03-03							PUF_STAUF_2003_01												
La crise des banlieues	9782130582717	9782130604372	Jean-Marc Stebé	http://www.cairn.info/la-crise-des-banlieues--9782130582717.htm	2010-07-15							PUF_STEBE_2010_02												
La sociologie urbaine	9782130628101	9782130628118	Jean-Marc Stébé	http://www.cairn.info/sociologie-urbaine--9782130628101.htm	2014-06-01							PUF_STEBE_2014_01												
Le logement social en France	9782130733270	9782130733294	Jean-Marc Stébé	http://www.cairn.info/le-logement-social-en-france--9782130733270.htm	2016-03-04							PUF_STEBE_2016_01												
La littérature fantastique	9782130570547	9782130601807	Jean-Luc Steinmetz	http://www.cairn.info/la-litterature-fantastique--9782130570547.htm	2010-03-10							PUF_STEIN_2008_01												
Le service public hospitalier	9782130652984	9782130748816	Didier Stingre	http://www.cairn.info/le-service-public-hospitalier--9782130652984.htm	2016-06-28							PUF_STING_2016_01												
La neuro-psychanalyse	9782130558682	9782130595915	Jean-Benjamin Stora	http://www.cairn.info/la-neuro-psychanalyse--9782130558682.htm	2010-03-15							PUF_STORA_2006_01												
Le stress	9782130582724	9782130604389	Jean-Benjamin Stora	http://www.cairn.info/le-stress--9782130582724.htm	2010-07-13							PUF_STORA_2010_01												
Le stress	9782130734963	9782130749080	Jean-Benjamin Stora	http://www.cairn.info/le-stress--9782130734963.htm	2016-03-03							PUF_STORA_2016_01												
La Convention européenne des droits de l'homme	9782130607830	9782130622918	Frédéric Sudre	http://www.cairn.info/la-convention-europeenne-des-droits-de-l-homme--9782130607830.htm	2012-09-19							PUF_SUDRE_2012_01												
La Convention européenne des droits de l'homme	9782130653516	9782130734956	Frédéric Sudre	http://www.cairn.info/la-convention-europeenne-des-droits-de-l-homme--9782130653516.htm	2016-01-12							PUF_SUDRE_2015_01												
Les figures de style	9782130733423	9782130733447	Suhamy Henri	http://www.cairn.info/les-figures-de-style--9782130733423.htm	2016-03-03							PUF_SUHAM_2016_01												
Le droit du travail	9782130626282	9782130626299	Alain Supiot	http://www.cairn.info/le-droit-du-travail--9782130626282.htm	2016-02-26							PUF_SUPIO_2016_01												
L'antisémitisme	9782130549093	9782130733331	Pierre-André Taguieff	http://www.cairn.info/l-antisemitisme--9782130549093.htm	2016-01-12							PUF_TAGUI_2015_01												
Les civilisations précolombiennes	9782130732143	9782130736806	Éric Taladoire	http://www.cairn.info/les-civilisations-precolombiennes--9782130732143.htm	2016-02-29							PUF_TALAD_2016_01												
L’Europe de la Renaissance	9782130624240	9782130629894	Alain Tallon	http://www.cairn.info/l-europe-de-la-renaissance--9782130624240.htm	2013-08-27							PUF_TALLO_2013_01												
L’esthétique	9782130621157	9782130629788	Carole Talon-Hugon	http://www.cairn.info/l-esthetique--9782130621157.htm	2013-11-06							PUF_TALON_2013_01												
La sémantique	9782130548560	9782130597537	Irène Tamba	http://www.cairn.info/la-semantique--9782130548560.htm	2010-03-23							PUF_TAMBA_2005_01												
Le baroque	9782130567554	9782130601517	Victor-Lucien Tapié	http://www.cairn.info/le-baroque--9782130567554.htm	2010-03-19							PUF_TAPIE_2008_01												
Le manichéisme	9782130369998	9782130598930	Michel Tardieu	http://www.cairn.info/le-manicheisme--9782130369998.htm	2010-03-14							PUF_TARDI_1997_01												
Les 100 mots du rêve	9782130609506	9782130631835	Jean-Pol Tassin	http://www.cairn.info/les-100-mots-du-reve--9782130609506.htm	2014-02-27							PUF_TASSI_2014_01												
Histoire du sport	9782130734284	9782130734307	Thierry Terret	http://www.cairn.info/histoire-du-sport--9782130734284.htm	2016-03-08							PUF_TERRE_2016_01												
L’arme nucléaire	9782130564973	9782130600992	Bruno Tertrais	http://www.cairn.info/l-arme-nucleaire--9782130564973.htm	2010-03-04							PUF_TERTR_2008_01												
La guerre	9782130633617	9782130635093	Bruno Tertrais	http://www.cairn.info/la-guerre--9782130633617.htm	2014-07-03							PUF_TERTR_2014_01												
La psychanalyse américaine	9782130547105	9782130596264	Hélène Tessier	http://www.cairn.info/la-psychanalyse-americaine--9782130547105.htm	2010-02-24							PUF_TESSI_2005_01												
L'Inquisition	9782130510772	9782130599722	Guy Testas	http://www.cairn.info/l-inquisition--9782130510772.htm	2010-03-19							PUF_TESTA_2001_01												
