publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Dépression de vie, dépression de mort	9782749201207	9782749219271	Francisco Palacio-Espasa	http://www.cairn.info/depression-de-vie-depression-de-mort--9782749201209.htm	ERES	2012-04-01							ERES_PALAC_2003_01											
L’économie solidaire en pratiques	9782749242873	9782749242880	Madeleine Hersent	http://www.cairn.info/l-economie-solidaire-en-pratiques--9782749242873.htm	ERES	2015-11-03							ERES_PALMA_2014_01											
Star Wars au risque de la psychanalyse	9782749216188		Hugues Paris	http://www.cairn.info/star-wars-au-risque-de-la-psychanalyse--9782749216188.htm	ERES	2012-07-01							ERES_PARIS_2012_01											
L’adolescente et le cinéma	9782749236674	9782749236681	Hugues Paris	http://www.cairn.info/l-adolescente-et-le-cinema--9782749236674.htm	ERES	2014-08-14							ERES_PARIS_2013_01											
Petite enfance : pour une prévention prévenante	9782749214603	9782749231334	 Le Collectif pas de 0 de conduite	http://www.cairn.info/petite-enfance-pour-une-prevention-prevenante--9782749214603.htm	ERES	2012-04-01							ERES_PASDE_2011_01											
Les enfants au carré ? Une prévention qui ne tourne pas rond !	9782749214054	9782749230696	 Le Collectif pas de 0 de conduite	http://www.cairn.info/les-enfants-au-carre-une-prevention-qui-ne-tourne--9782749214054.htm	ERES	2012-04-01							ERES_PASDE_2011_02											
Du délire au désir	9782865869558	9782749219554	Jean-Richard Freymann	http://www.cairn.info/du-delire-au-desir--9782865869558.htm	ERES	2012-04-01							ERES_PATRI_2003_01											
La psychanalyse à coups de marteau	9782749202594		Jean-Bernard Paturet	http://www.cairn.info/la-psychanalyse-a-coups-de-marteau--9782749202594.htm	ERES	2012-04-01							ERES_PATUR_2004_01											
De la responsabilité en éducation	9782749208312		Jean-Bernard Paturet	http://www.cairn.info/de-la-responsabilite-en-education--9782749208312.htm	ERES	2012-04-01							ERES_PATUR_2007_01											
L'anorexie chez les adolescentes	9782865869589	9782749235851	Robert Pauzé	http://www.cairn.info/l-anorexie-chez-les-adolescentes--9782865869589.htm	ERES	2012-07-01							ERES_PAUZE_2004_01											
L'art d'inventer l'existence dans les pratiques médico-sociales	9782749211763	9782749226873	Stéphane Pawloff	http://www.cairn.info/l-art-d-inventer-l-existence-dans-les-pratiques-me--9782749211763.htm	ERES	2010-04-01							ERES_PAWLO_2010_01											
Le placement familial, une vieille histoire à réinventer	9782749200705	9782749227177	Denise Bass	http://www.cairn.info/le-placement-familial-une-vieille-histoire--9782749200705.htm	ERES	2010-04-01							ERES_PELLE_2002_01											
Ces troubles qui nous troublent	9782749212678	9782749216850	Jérôme Pellissier	http://www.cairn.info/ces-troubles-qui-nous-troublent--9782749212678.htm	ERES	2011-10-21							ERES_PELLI_2011_01											
La passion du sujet freudien	9782865869275		Bernard Penot	http://www.cairn.info/la-passion-du-sujet-freudien--9782865869275.htm	ERES	2012-04-01							ERES_PENOT_2001_01											
Figures du déni	9782749201788	9782749220253	Bernard Penot	http://www.cairn.info/figures-du-deni--2749201780.htm	ERES	2011-10-27							ERES_PENOT_2003_01											
L’ingénierie sociale	9782749237176	9782749237183	Alain Penven	http://www.cairn.info/l-ingenierie-sociale--9782749237176.htm	ERES	2014-08-14							ERES_PENVE_2013_01											
La relation d’aide en service social	9782749211688		Anne-Marie Bernard	http://www.cairn.info/la-relation-d-aide-en-service-social--9782749211688.htm	ERES	2012-04-01							ERES_PERIE_2005_01											
Destins politiques de la souffrance	9782749211367	9782749232782	Thomas Périlleux	http://www.cairn.info/destins-politiques-de-la-souffrance--9782749211367.htm	ERES	2011-02-02							ERES_PERIL_2009_01											
Des espaces pour jouer	9782749205861	9782749235516	Odile Perino	http://www.cairn.info/des-espaces-pour-jouer--9782749205861.htm	ERES	2012-07-01							ERES_PERIN_2008_01											
Les chaos du vieillissement	9782749202235	9782749227511	Michel Personne	http://www.cairn.info/les-chaos-du-vieillissement--9782749202235.htm	ERES	2010-04-01							ERES_PERSO_2003_01											
Accompagner les personnes âgées fragiles	9782749211459		Michel Personne	http://www.cairn.info/accompagner-les-personnes-agees-fragiles--9782749211459.htm	ERES	2012-04-01							ERES_PERSO_2009_01											
Protéger et construire l’identité de la personne âgée	9782749214733	9782749231419	Michel Personne	http://www.cairn.info/proteger-et-construire-l-identite-de-la-personne--9782749214733.htm	ERES	2012-04-01							ERES_PERSO_2011_01											
L'enfant, l'adulte, la loi : l'ère du soupçon ?	9782865869336	9782749227474	Françoise Petitot	http://www.cairn.info/l-enfant-l-adulte-la-loi-l-ere-du-soupcon--9782865869336.htm	ERES	2010-04-01							ERES_PETIT_2001_01											
La grossesse est un rêve	9782749205595	9782749220475	Line Petit	http://www.cairn.info/la-grossesse-est-un-reve--9782749205595.htm	ERES	2012-04-01							ERES_PETIT_2006_01											
Y’a plus d’autorité !	9782749202143	9782749224183	Jean-Marie Petitclerc	http://www.cairn.info/y-a-plus-d-autorite--9782749202143.htm	ERES	2012-04-01							ERES_PETIT_2007_01											
Lire délire	9782749224237	9782749224237	Anne-Marie Picard	http://www.cairn.info/lire-delire--9782749224237.htm	ERES	2013-10-01							ERES_PICAR_2013_01											
Sexualité : leur en parler, c’est prévenir	9782865862856	9782749223421	Chantal Picod	http://www.cairn.info/sexualitÃ©-leur-en-parler-c-est-prevenir--9782865862856.htm	ERES	2012-04-01							ERES_PICOD_2005_01											
Porter le bébé vers son autonomie	9782749202525	9782749222400	Anna Pinelli	http://www.cairn.info/porter-le-bebe-vers-son-autonomie--9782749202525.htm	ERES	2012-04-01							ERES_PINEL_2006_01											
Le sujet postmoderne entre symptôme et jouissance	9782749212357		Regnier Pirard	http://www.cairn.info/le-sujet-postmoderne-entre-symptome-et-jouissance--9782749212357.htm	ERES	2012-04-01							ERES_PIRAR_2010_01											
Désirs et sexualités	9782749216003		Bertrand Piret	http://www.cairn.info/desirs-et-sexualites--9782749216003.htm	ERES	2012-07-01							ERES_PIRET_2012_01											
Déserts intérieurs	9782749210322		Gérard Pirlot	http://www.cairn.info/deserts-interieurs--9782749210322.htm	ERES	2012-04-01							ERES_PIRLO_2009_01											
Solitude et isolement des personnes âgées	9782749202556	9782749229515	Philippe Pitaud	http://www.cairn.info/solitude-et-isolement-des-personnes-agees--9782749202556.htm	ERES	2010-04-01							ERES_PITAU_2007_01											
Exclusion, maladie d'Alzheimer et troubles apparentés : le vécu des aidants	9782749206523	9782749225715	Philippe Pitaud	http://www.cairn.info/exclusion-maladie-d-alzheimer-et-troubles-apparent--9782749206523.htm	ERES	2010-04-01							ERES_PITAU_2007_02											
Bien vieillir : 100 ans et plus ?	9782749207889	9782749218298	Philippe Pitaud	http://www.cairn.info/bien-vieillir-100-ans-et-plus--9782749207889.htm	ERES	2012-04-01							ERES_PITAU_2007_03											
Solitude et isolement des personnes âgées	9782749212203		Philippe Pitaud	http://www.cairn.info/solitude-et-isolement-des-personnes-agees--9782749212203.htm	ERES	2012-04-01							ERES_PITAU_2010_01											
Sexualité, handicaps et vieillissement	9782749214191	9782749231594	Philippe Pitaud	http://www.cairn.info/sexualite-handicaps-et-vieillissement--9782749214191.htm	ERES	2012-04-01							ERES_PITAU_2011_01											
Vivre vieux, mourir vivant	9782749236704	9782749236711	Philippe Pitaud	http://www.cairn.info/vivre-vieux-mourir-vivant--9782749236704.htm	ERES	2014-08-14							ERES_PITAU_2013_01											
Silences	9782749203706	9782749229430	Sophie Piérac-Daoud	http://www.cairn.info/silences--9782749203706.htm	ERES	2010-04-01							ERES_PLATI_2004_01											
Orages à l'aube de la vie	9782749211220	9782749232768	François Poinso	http://www.cairn.info/orages-a-l-aube-de-la-vie--9782749211220.htm	ERES	2011-02-02							ERES_POINS_2009_01											
Éducation et handicap	9782749203690	9782749225517	Denis Poizat	http://www.cairn.info/education-et-handicap--978274920369.htm	ERES	2010-04-01							ERES_POIZA_2004_01											
Désinsulariser le handicap	9782749207988	9782749225371	Denis Poizat	http://www.cairn.info/desinsulariser-le-handicap--9782749207988.htm	ERES	2010-04-01							ERES_POIZA_2007_01											
Le handicap dans le monde	9782749211060		Denis Poizat	http://www.cairn.info/le-handicap-dans-le-monde--9782749211060.htm	ERES	2012-04-01							ERES_POIZA_2009_01											
Le handicap, les lieux, la mémoire	9782749213538		Denis Poizat	http://www.cairn.info/le-handicap-les-lieux-la-memoire--9782749213538.htm	ERES	2013-04-01							ERES_POIZA_2011_01											
Épreuves de la folie	9782749205489	9782749220031	Jean-Claude Polack	http://www.cairn.info/epreuves-de-la-folie--9782749205484.htm	ERES	2012-04-01							ERES_POLAC_2006_01											
Manifeste pour l'âge et la vie : réenchanter la vieillesse	9782749233635	9782749233642	Michel Billé	http://www.cairn.info/manifeste-pour-l-age-et-la-vie--9782749233635.htm	ERES	2014-08-14							ERES_POLAR_2012_01											
Qu'est-ce que le ''réel'' ?	9782749203409		Gérard Pommier	http://www.cairn.info/qu-est-ce-que-le-reel--9782749203409.htm	ERES	2012-04-01							ERES_POMMI_2004_01											
La névrose infantile de la psychanalyse	9782749210704	9782749221892	Gérard Pommier	http://www.cairn.info/la-nevrose-infantile-de-la-psychanalyse--9782749210704.htm	ERES	2011-10-27							ERES_POMMI_2009_01											
Mort et travail de pensée	9782749213545	9782749231211	François Pommier	http://www.cairn.info/mort-et-travail-de-pensee--9782749213545.htm	ERES	2012-04-01							ERES_POMMI_2011_01											
Excitation, jeu et groupe	9782749204925	9782749225692	Jean-Bernard Chapelier	http://www.cairn.info/excitation-jeu-et-groupe--9782749204925.htm	ERES	2010-04-01							ERES_PONCE_2005_01											
L'ordinaire de la folie	9782749205816	9782749222011	Blandine Ponet	http://www.cairn.info/l-ordinaire-de-la-folie--9782749205816.htm	ERES	2012-04-01							ERES_PONET_2006_01											
Folie, leçon de choses	9782749213798	9782749230856	Blandine Ponet	http://www.cairn.info/folie-lecon-de-choses--9782749213798.htm	ERES	2012-04-01							ERES_PONET_2011_01											
Transmettre la clinique psychanalytique	9782749205243		Érik Porge	http://www.cairn.info/transmettre-la-clinique-psychanalytique--9782749205243.htm	ERES	2012-04-01							ERES_PORGE_2005_01											
Les noms du père chez Jacques Lacan	9782865864737		Érik Porge	http://www.cairn.info/les-noms-du-pere-chez-jacques-lacan--9782865864737.htm	ERES	2012-04-01							ERES_PORGE_2006_01											
Jacques Lacan, un psychanalyste	9782865868100		Érik Porge	http://www.cairn.info/jacques-lacan-un-psychanalyste--9782865868100.htm	ERES	2012-04-01							ERES_PORGE_2006_02											
Des fondements de la clinique psychanalytique	9782749208626		Érik Porge	http://www.cairn.info/des-fondements-de-la-clinique-psychanalytique--9782749208626.htm	ERES	2012-04-01							ERES_PORGE_2008_01											
Lettres du symptôme	9782749212630	9782749217093	Érik Porge	http://www.cairn.info/lettres-du-symptome--9782749212630.htm	ERES	2011-10-20							ERES_PORGE_2010_01											
Voix de l’écho	9782749234830	9782749234847	Érik Porge	http://www.cairn.info/voix-de-l-echo--9782749234830.htm	ERES	2014-08-27							ERES_PORGE_2012_01											
Le corps et l’eau	9782749211305	9782749224268		http://www.cairn.info/le-corps-et-l-eau--9782749211305.htm	ERES	2012-04-01							ERES_POTEL_2005_01											
Corps brûlant, corps adolescent	9782749206585	9782749218816	Catherine Potel	http://www.cairn.info/corps-brulant-corps-adolescent--9782749206588.htm	ERES	2012-04-01							ERES_POTEL_2006_01											
Être psychomotricien	9782749212739	9782749225678	Catherine Potel Baranes	http://www.cairn.info/etre-psychomotricien--9782749212739.htm	ERES	2010-04-01							ERES_POTEL_2010_01											
Enfants placés, déplacés, replacés : parcours en protection de l’enfance	9782749234694		Émilie Potin	http://www.cairn.info/enfants-places-deplaces-replaces--9782749234694.htm	ERES	2014-08-14							ERES_POTIN_2012_01											
Du soin au rite dans l'enfance	9782749208015	9782749225470	Doris Bonnet	http://www.cairn.info/du-soin-au-rite-dans-l-enfance--9782749208015.htm	ERES	2010-04-01							ERES_POURC_2007_01											
Maman-bébé : duo ou duel ?	9782749208664		Régine Prat	http://www.cairn.info/maman-bebe-duo-ou-duel--9782749208664.htm	ERES	2012-07-01							ERES_PRAT_2008_01											
Qu'avons-nous fait du mandat transgénérationnel de Serge Lebovici ?	9782749209678	9782749228976	Nathalie Presme	http://www.cairn.info/qu-avons-nous-fait-du-mandat-transgenerationnel--9782749209678.htm	ERES	2010-04-01							ERES_PRESM_2008_01											
Handicap et périnatalité	9782749209661	9782749225937	Nathalie Presme	http://www.cairn.info/handicap-et-perinatalite--9782749209661.htm	ERES	2010-04-01							ERES_PRESM_2008_02											
Les professionnels de la périnatalité accueillent le handicap	9782749210551	9782749227818	Pierre Delion	http://www.cairn.info/les-professionnels-de-la-perinatalite--9782749210551.htm	ERES	2010-04-01							ERES_PRESM_2009_01											
Quelles transmissions autour des berceaux ? 	9782749212074	9782749229096	Pierre Delion	http://www.cairn.info/quelles-transmissions-autour-des-berceaux--9782749212074.htm	ERES	2010-04-01							ERES_PRESM_2010_01											
Penser la socialisation en psychologie	9782749236421	9782749236438	Alain Baubion-Broye	http://www.cairn.info/penser-la-socialisation-en-psychologie--9782749236421.htm	ERES	2014-08-14							ERES_PRETE_2013_01											
Ecritures du sinthome	9782749236131	9782749236148	Graciela Prieto	http://www.cairn.info/ecritures-du-sinthome--9782749236131.htm	ERES	2014-08-14							ERES_PRIET_2013_01											
Des bébés bien portés	9782749232317		Régine Prieur	http://www.cairn.info/des-bebes-bien-portes--9782749232317.htm	ERES	2013-04-02							ERES_PRIEU_2012_01											
Quartiers, conflits, acteurs	9782865869886	9782749228952	Jean-Pierre Boivin	http://www.cairn.info/quartiers-conflits-acteurs--9782865869886.htm	ERES	2010-04-01							ERES_PRIGE_2002_01											
Penser les pratiques sociales	9782865869572	9782749228495	Rémy Puyuelo	http://www.cairn.info/penser-les-pratiques-sociales--9782865869572.htm	ERES	2010-04-01							ERES_PUYUE_2001_01											
Cancer du sein	9782749214948	9782749230412	Laurent Puyuelo	http://www.cairn.info/cancer-du-sein--9782749214948.htm	ERES	2012-07-01							ERES_PUYUE_2011_01											
La démarche qualité dans le champ médico-social	9782749211886	9782749226156	Xavier Gallut	http://www.cairn.info/la-demarche qualite-dans-le-champ-medico-social--9782749211886.htm	ERES	2010-04-01							ERES_QRIBI_2010_01											
Quels groupes thérapeutiques ? Pour qui ?	9782749207582	9782749229119	Pierre Privat	http://www.cairn.info/quels-groupes-therapeutiques-pour-qui--9782749207582.htm	ERES	2010-04-01							ERES_QUELI_2007_01											
Les fondements des sciences humaines	9782749207728	9782749220338	Jean-Claude Quentel	http://www.cairn.info/les-fondements-des-sciences-humaines--9782749207728.htm	ERES	2012-04-01							ERES_QUENT_2007_01											
La philosophie face au handicap	9782749238203	9782749238210	Bertrand Quentin	http://www.cairn.info/la-philosophie-face-au-handicap--9782749238203.htm	ERES	2014-08-14							ERES_QUENT_2013_01											
Écritures du meurtre	9782865865093		Solal Rabinovitch	http://www.cairn.info/ecritures-du-meurtre--9782865865093.htm	ERES	2012-04-01							ERES_RABIN_2004_01											
La folie du transfert	9782749206622		Solal Rabinovitch	http://www.cairn.info/la-folie-du-transfert--9782749206622.htm	ERES	2012-04-01							ERES_RABIN_2007_01											
Quelle psychanalyse pour demain ?	9782865869602		Nicholas Rand	http://www.cairn.info/quelle-psychanalyse-pour-demain--9782865869602.htm	ERES	2012-07-01							ERES_RAND_2001_01											
Y a-t-il une psychopathologie des banlieues ?	9782865865871	9782749229836	Jean-Jacques Rassial	http://www.cairn.info/y-a-t-il-une-psychopathologie-des-banlieues--9782865865871.htm	ERES	2010-04-01							ERES_RASSI_2002_01											
De l'infantile au juvénile	9782749205403	9782749225210	Michèle Benhaïm	http://www.cairn.info/de-l-infantile-au-juvenile--9782749205403.htm	ERES	2010-04-01							ERES_RASSI_2006_01											
