publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Stem Cell Reviews and Reports	1550-8943	1558-6804							http://link.springer.com/journal/12015		12015				
Stimulus	0929-0591	1876-5599							http://link.springer.com/journal/12491		12491				
Stochastic Environmental Research and Risk Assessment	1436-3240	1436-3259							http://link.springer.com/journal/477		477				
Stochastic Partial Differential Equations: Analysis and Computations	2194-0401	2194-041X							http://link.springer.com/journal/40072		40072				
Stomatologie	0946-3151	1613-7698							http://link.springer.com/journal/715		715				
Strahlentherapie und Onkologie	0179-7158	1439-099X							http://link.springer.com/journal/66		66				
Strategies in Trauma and Limb Reconstruction	1828-8936	1828-8928							http://link.springer.com/journal/11751		11751				
Stratigraphy and Geological Correlation	0869-5938	1555-6263							http://link.springer.com/journal/11506		11506				
Strength of Materials	0039-2316	1573-9325							http://link.springer.com/journal/11223		11223				
Structural and Multidisciplinary Optimization	1615-147X	1615-1488							http://link.springer.com/journal/158		158				
Structural Chemistry	1040-0400	1572-9001							http://link.springer.com/journal/11224		11224				
Studia Geophysica et Geodaetica	0039-3169	1573-1626							http://link.springer.com/journal/11200		11200				
Studia Logica	0039-3215	1572-8730							http://link.springer.com/journal/11225		11225				
Studies in Comparative International Development	0039-3606	1936-6167							http://link.springer.com/journal/12116		12116				
Studies in East European Thought	0925-9392	1573-0948							http://link.springer.com/journal/11212		11212				
Studies in Philosophy and Education	0039-3746	1573-191X							http://link.springer.com/journal/11217		11217				
Studies on Russian Economic Development	1075-7007	1531-8664							http://link.springer.com/journal/11507		11507				
Substance Abuse	0889-7077	1573-6733							http://link.springer.com/journal/11226		11226				
Substance Abuse Treatment, Prevention, and Policy		1747-597X							http://link.springer.com/journal/13011		13011				
Sugar Tech	0972-1525	0974-0740							http://link.springer.com/journal/12355		12355				
Supervisie en coaching	1572-0306	1876-5521							http://link.springer.com/journal/12492		12492				
Supportive Care in Cancer	0941-4355	1433-7339							http://link.springer.com/journal/520		520				
Surface Coatings International Part B: Coatings Transactions	1476-4865								http://link.springer.com/journal/12167		12167				
Surface Engineering and Applied Electrochemistry	1068-3755	1934-8002							http://link.springer.com/journal/11987		11987				
Surgery Today	0941-1291	1436-2813							http://link.springer.com/journal/595		595				
Surgical and Radiologic Anatomy	0930-1038	1279-8517							http://link.springer.com/journal/276		276				
Surgical Endoscopy	0930-2794	1432-2218							http://link.springer.com/journal/464		464				
Surveys in Geophysics	0169-3298	1573-0956							http://link.springer.com/journal/10712		10712				
Sustainability Science	1862-4065	1862-4057							http://link.springer.com/journal/11625		11625				
Sustainable Chemical Processes		2043-7129							http://link.springer.com/journal/40508		40508				
Swarm Intelligence	1935-3812	1935-3820							http://link.springer.com/journal/11721		11721				
Swiss Journal of Geosciences	1661-8726	1661-8734							http://link.springer.com/journal/15		15				
Swiss Journal of Palaeontology	1664-2376	1664-2384							http://link.springer.com/journal/13358		13358				
Symbiosis	0334-5114	1878-7665							http://link.springer.com/journal/13199		13199				
Synthese	0039-7857	1573-0964							http://link.springer.com/journal/11229		11229				
SynthesHis	1570-2693	1876-5548							http://link.springer.com/journal/12494		12494				
Systematic Parasitology	0165-5752	1573-5192							http://link.springer.com/journal/11230		11230				
Systematic Reviews		2046-4053							http://link.springer.com/journal/13643		13643				
Systemic Practice and Action Research	1094-429X	1573-9295							http://link.springer.com/journal/11213		11213				
Systems and Synthetic Biology	1872-5325	1872-5333							http://link.springer.com/journal/11693		11693				
Tandartspraktijk	0167-1685	1875-6808							http://link.springer.com/journal/12496		12496				
Targeted Oncology	1776-2596	1776-260X							http://link.springer.com/journal/11523		11523				
TBV – Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde	0929-600X	1876-5858							http://link.springer.com/journal/12498		12498				
Teaching Business Ethics	1382-6891	1573-1944							http://link.springer.com/journal/11234		11234				
Technical Physics	1063-7842	1090-6525							http://link.springer.com/journal/11454		11454				
Technical Physics Letters	1063-7850	1090-6533							http://link.springer.com/journal/11455		11455				
Techniques in Coloproctology	1123-6337	1128-045X							http://link.springer.com/journal/10151		10151				
Technology Operation Management	0974-8091	2249-2364							http://link.springer.com/journal/13727		13727				
Technology, Knowledge and Learning	2211-1662	2211-1670							http://link.springer.com/journal/10758		10758				
TechTrends	8756-3894	1559-7075							http://link.springer.com/journal/11528		11528				
Telecommunication Systems	1018-4864	1572-9451							http://link.springer.com/journal/11235		11235				
Tertiary Education and Management	1358-3883	1573-1936							http://link.springer.com/journal/11233		11233				
TEST	1133-0686	1863-8260							http://link.springer.com/journal/11749		11749				
The AAPS Journal		1550-7416							http://link.springer.com/journal/12248		12248				
The American Journal of Digestive Diseases	0002-9211	1573-2568							http://link.springer.com/journal/12364		12364				
The American Journal of Psychoanalysis	0002-9548	1573-6741							http://link.springer.com/journal/11231		11231				
The American Sociologist	0003-1232	1936-4784							http://link.springer.com/journal/12108		12108				
The Annals of Regional Science	0570-1864	1432-0592							http://link.springer.com/journal/168		168				
The Asia-Pacific Education Researcher	0119-5646	2243-7908							http://link.springer.com/journal/40299		40299				
The Astronomy and Astrophysics Review	0935-4956	1432-0754							http://link.springer.com/journal/159		159				
The Australian Educational Researcher	0311-6999	2210-5328							http://link.springer.com/journal/13384		13384				
The Botanical Review	0006-8101	1874-9372							http://link.springer.com/journal/12229		12229				
The Cerebellum	1473-4222	1473-4230							http://link.springer.com/journal/12311		12311				
The Chemical Educator		1430-4171							http://link.springer.com/journal/897		897				
The Chemist’s Section of the Cotton Oil Press	0095-9774								http://link.springer.com/journal/12279		12279				
The Chinese-German Journal of Clinical Oncology	1610-1979	1613-9089							http://link.springer.com/journal/10330		10330				
The Dublin Quarterly Journal of Medical Science	0790-2328	1863-4362							http://link.springer.com/journal/12628		12628				
The Dublin Quarterly Journal of Medical Science	0790-2328	1863-4362							http://link.springer.com/journal/12629		12629				
The EPMA Journal	1878-5077	1878-5085							http://link.springer.com/journal/13167		13167				
The European Journal of Health Economics	1618-7598	1618-7601							http://link.springer.com/journal/10198		10198				
The European Physical Journal A	1434-6001	1434-601X							http://link.springer.com/journal/10050		10050				
The European Physical Journal B	1434-6028	1434-6036							http://link.springer.com/journal/10051		10051				
The European Physical Journal C	1434-6044	1434-6052							http://link.springer.com/journal/10052		10052				
The European Physical Journal D	1434-6060	1434-6079							http://link.springer.com/journal/10053		10053				
The European Physical Journal E	1292-8941	1292-895X							http://link.springer.com/journal/10189		10189				
The European Physical Journal H	2102-6459	2102-6467							http://link.springer.com/journal/13129		13129				
The European Physical Journal Plus		2190-5444							http://link.springer.com/journal/13360		13360				
The European Physical Journal Special Topics	1951-6355	1951-6401							http://link.springer.com/journal/11734		11734				
THE GENEVA RISK AND INSURANCE REVIEW	1554-964X	1554-9658							http://link.springer.com/journal/10713		10713				
The HUGO Journal	1877-6558	1877-6566							http://link.springer.com/journal/11568		11568				
The Indian Journal of Pediatrics	0019-5456	0973-7693							http://link.springer.com/journal/12098		12098				
The International Journal of Advanced Manufacturing Technology	0268-3768	1433-3015							http://link.springer.com/journal/170		170				
The International Journal of Cardiovascular Imaging	1569-5794	1573-0743							http://link.springer.com/journal/10554		10554				
The International Journal of Life Cycle Assessment	0948-3349	1614-7502							http://link.springer.com/journal/11367		11367				
The International Sports Law Journal	1567-7559	2213-5154							http://link.springer.com/journal/40318		40318				
The Journal of Behavioral Health Services & Research	1094-3412	1556-3308							http://link.springer.com/journal/11414		11414				
The Journal of Comparative Germanic Linguistics	1383-4924	1572-8552							http://link.springer.com/journal/10828		10828				
The Journal of Economic Inequality	1569-1721	1573-8701							http://link.springer.com/journal/10888		10888				
The Journal of Ethics	1382-4554	1572-8609							http://link.springer.com/journal/10892		10892				
The Journal of Headache and Pain	1129-2369	1129-2377							http://link.springer.com/journal/10194		10194				
The Journal of Indian Prosthodontic Society	0972-4052	1998-4057							http://link.springer.com/journal/13191		13191				
The Journal of Mathematical Neuroscience (JMN)		2190-8567							http://link.springer.com/journal/13408		13408				
The Journal of Membrane Biology	0022-2631	1432-1424							http://link.springer.com/journal/232		232				
The journal of nutrition, health & aging	1279-7707	1760-4788							http://link.springer.com/journal/12603		12603				
The Journal of Obstetrics and Gynecology of India	0971-9202	0975-6434							http://link.springer.com/journal/13224		13224				
The Journal of Physiological Sciences	1880-6546	1880-6562							http://link.springer.com/journal/12576		12576				
The Journal of Primary Prevention	0278-095X	1573-6547							http://link.springer.com/journal/10935		10935				
The Journal of Real Estate Finance and Economics	0895-5638	1573-045X							http://link.springer.com/journal/11146		11146				
The Journal of Supercomputing	0920-8542	1573-0484							http://link.springer.com/journal/11227		11227				
The Journal of Sustainable Product Design	1367-6679	1573-1588							http://link.springer.com/journal/10970		10970				
The Journal of Technology Transfer	0892-9912	1573-7047							http://link.springer.com/journal/10961		10961				
The Journal of the Astronautical Sciences	0021-9142	2195-0571							http://link.springer.com/journal/40295		40295				
The Journal of Value Inquiry	0022-5363	1573-0492							http://link.springer.com/journal/10790		10790				
The Mathematical Intelligencer	0343-6993	1866-7414							http://link.springer.com/journal/283		283				
The Nucleus	0029-568X	0976-7975							http://link.springer.com/journal/13237		13237				
